# Constructed from biom file
#OTU ID	LIB01-Negative-P01-B4-nc.blast.blast	LIB01-PS-Box01-T01-nc.blast.blast	LIB01-PS-Box01-T02-nc.blast.blast	LIB01-PS-Box01-T03-nc.blast.blast	LIB01-PS-Box01-T04-nc.blast.blast	LIB01-PS-Box01-T05-nc.blast.blast	LIB01-PS-Box01-T06-nc.blast.blast	LIB01-PS-Box01-T07-nc.blast.blast	LIB01-PS-Box01-T08-nc.blast.blast	LIB01-PS-Box01-T09-nc.blast.blast	LIB01-PS-Box01-T10-nc.blast.blast	LIB01-PS-Box01-T11-nc.blast.blast	LIB01-PS-Box01-T12-nc.blast.blast	LIB01-PS-Box02-T01-nc.blast.blast	LIB01-PS-Box02-T02-nc.blast.blast	LIB01-PS-Box02-T03-nc.blast.blast	LIB01-PS-Box02-T04-nc.blast.blast	LIB01-PS-Box02-T05-nc.blast.blast	LIB01-PS-Box02-T06-nc.blast.blast	LIB01-PS-Box02-T07-nc.blast.blast	LIB01-PS-Box02-T08-nc.blast.blast	LIB01-PS-Box02-T09-nc.blast.blast	LIB01-PS-Box02-T10-nc.blast.blast	LIB01-PS-Box02-T11-nc.blast.blast	LIB01-PS-Box02-T12-nc.blast.blast	LIB01-Positive-P01-A4-nc.blast.blast	LIB02-TL01-nc.blast.blast	LIB02-TL02-nc.blast.blast	LIB02-TL03-nc.blast.blast	LIB02-TL04-nc.blast.blast	LIB02-TL05-nc.blast.blast	LIB02-TL06-nc.blast.blast	LIB02-TL07-nc.blast.blast	LIB02-TL08-nc.blast.blast	LIB02-TL09-nc.blast.blast	LIB02-TL10-nc.blast.blast	LIB02-TL11-nc.blast.blast	LIB02-TL12-nc.blast.blast	LIB02-TL13-nc.blast.blast	LIB02-TL14-nc.blast.blast	LIB02-TL15-nc.blast.blast	LIB02-TL16-nc.blast.blast	LIB02-TL17-nc.blast.blast	LIB02-TL18-nc.blast.blast	LIB02-TL20-nc.blast.blast	LIB03-TL21-nc.blast.blast	LIB03-TL23-nc.blast.blast	LIB03-TL24-nc.blast.blast	LIB03-TL25-nc.blast.blast	LIB03-TL26-nc.blast.blast	LIB03-TL27-nc.blast.blast	LIB03-TL28-nc.blast.blast	LIB03-TL29-nc.blast.blast	LIB03-TL30-nc.blast.blast	LIB03-TL31-nc.blast.blast	LIB03-TL32-nc.blast.blast	LIB03-TL33-nc.blast.blast	LIB03-TL34-nc.blast.blast	LIB03-TL35-nc.blast.blast	LIB03-TL36-nc.blast.blast	LIB03-TL38-nc.blast.blast	LIB03-TL39-nc.blast.blast	LIB03-TL40-nc.blast.blast	LIB04-Negative-P02-D2-nc.blast.blast	LIB04-Positive-P02-C2-nc.blast.blast	LIB04-TL41-nc.blast.blast	LIB04-TL42-nc.blast.blast	LIB04-TL43-nc.blast.blast	LIB04-TL44-nc.blast.blast	LIB04-TL45-nc.blast.blast	LIB04-TL46-nc.blast.blast	LIB04-TL47-nc.blast.blast	LIB04-TL49-nc.blast.blast	LIB04-TL50-nc.blast.blast	LIB04-TL51-nc.blast.blast	LIB04-TL52-nc.blast.blast	LIB04-TL53-nc.blast.blast	LIB04-TL54-nc.blast.blast	LIB04-TL55-nc.blast.blast	LIB04-TL56-nc.blast.blast	LIB04-TL57-nc.blast.blast	LIB04-TL58-nc.blast.blast	LIB04-TL59-nc.blast.blast	LIB04-TL60-nc.blast.blast	LIB05-Negative-P02-F4-nc.blast.blast	LIB05-Positive-P02-E4-nc.blast.blast	LIB05-TL19M-nc.blast.blast	LIB05-TL19Q-nc.blast.blast	LIB05-TL22M-nc.blast.blast	LIB05-TL22Q-nc.blast.blast	LIB05-TL37M-nc.blast.blast	LIB05-TL37Q-nc.blast.blast	LIB05-TL48M-nc.blast.blast	LIB05-TL48Q-nc.blast.blast	LIB05-TL61M-nc.blast.blast	LIB05-TL61Q-nc.blast.blast	LIB05-TL62M-nc.blast.blast	LIB05-TL62Q-nc.blast.blast	LIB05-TL63M-nc.blast.blast	LIB05-TL63Q-nc.blast.blast	LIB05-TL64M-nc.blast.blast	LIB05-TL64Q-nc.blast.blast	LIB06-MH-19-01-nc.blast.blast	LIB06-MH-19-02-nc.blast.blast	LIB06-MH-19-03-nc.blast.blast	LIB06-MH-19-05-nc.blast.blast	LIB06-MH-19-06-nc.blast.blast	LIB06-MH-19-07-nc.blast.blast	LIB06-MH-19-08-nc.blast.blast	LIB06-MH-19-09-nc.blast.blast	LIB06-MH-19-12-nc.blast.blast	LIB06-MH-19-13-nc.blast.blast	LIB06-MH-19-14-nc.blast.blast	LIB06-MH-19-15-nc.blast.blast	LIB06-MH-19-16-nc.blast.blast	LIB06-MH-19-17-nc.blast.blast	LIB06-MH-19-18-nc.blast.blast	LIB06-MH-19-19-nc.blast.blast	LIB07-01-07-nc.blast.blast	LIB07-01-08-nc.blast.blast	LIB07-01-09-nc.blast.blast	LIB07-01-10-nc.blast.blast	LIB07-01-11-nc.blast.blast	LIB07-02-10-nc.blast.blast	LIB07-Positive-P03-B4-nc.blast.blast	taxomomy
Bovidae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	461.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__unknown', 'f__Bovidae']
Esociformes	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Actinopteri', 'o__Esociformes']
Pelecaniformes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Aves', 'o__Pelecaniformes']
Primates	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129.0	256.0	61.0	4.0	44.0	0.0	4731.0	0.0	0.0	9.0	12.0	0.0	394.0	515.0	928.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__Primates']
Rodentia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia', 'o__Rodentia']
Actinopteri	9.0	0.0	0.0	0.0	13.0	0.0	0.0	105.0	85.0	28.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	14.0	62.0	92.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	4.0	0.0	0.0	59.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	102.0	0.0	0.0	3.0	0.0	0.0	0.0	8.0	15.0	0.0	26.0	0.0	0.0	13.0	0.0	0.0	11.0	0.0	0.0	16.0	48.0	0.0	0.0	17.0	0.0	31.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	26.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	3.0	0.0	3.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Actinopteri']
Aves	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	162.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Aves']
Mammalia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1844.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata', 'c__Mammalia']
Chordata	4.0	12.0	13.0	8.0	0.0	14.0	16.0	7.0	11.0	22.0	5.0	10.0	20.0	9.0	27.0	13.0	11.0	4.0	5.0	4.0	3.0	7.0	4.0	11.0	6.0	11.0	0.0	0.0	0.0	0.0	3.0	0.0	12.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	5.0	3.0	3.0	16.0	0.0	0.0	3.0	0.0	0.0	0.0	5.0	0.0	3.0	0.0	0.0	4.0	13.0	0.0	6.0	0.0	0.0	7.0	8.0	7.0	0.0	0.0	176.0	335.0	0.0	11.0	0.0	96.0	15.0	48.0	0.0	170.0	0.0	0.0	6.0	20.0	123.0	36.0	238.0	0.0	11.0	0.0	['sk__Eukaryota', 'k__Metazoa', 'p__Chordata']
Metazoa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	43.0	51.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	35.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	3.0	0.0	0.0	6.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	32.0	0.0	0.0	0.0	0.0	7.0	0.0	5.0	0.0	0.0	9.0	0.0	5.0	34.0	0.0	0.0	0.0	0.0	0.0	48.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['sk__Eukaryota', 'k__Metazoa']
unassigned	250.0	399.0	168.0	370.0	250.0	24274.0	1769.0	1032.0	1000.0	441.0	873.0	460.0	421.0	6.0	17.0	641.0	500.0	199.0	59.0	602.0	303.0	1528.0	1365.0	206.0	244.0	428.0	746.0	23.0	32.0	61.0	539.0	1023.0	138.0	322.0	940.0	27.0	55.0	36.0	1799.0	103.0	12093.0	309.0	352.0	532.0	65.0	128.0	2273.0	657.0	42.0	356.0	631.0	259.0	348.0	290.0	102.0	219.0	142.0	4.0	224.0	254.0	894.0	181.0	450.0	3.0	10.0	546.0	38.0	491.0	70.0	18.0	563.0	741.0	435.0	574.0	155.0	103.0	54.0	124.0	355.0	5196.0	422.0	142.0	7.0	61.0	0.0	17.0	275.0	42.0	246.0	38.0	520.0	79.0	281.0	110.0	95.0	41.0	80.0	7.0	471.0	85.0	608.0	162.0	638.0	413.0	969.0	275.0	739.0	0.0	10468.0	0.0	43.0	189.0	7.0	0.0	1109.0	732.0	2107.0	25.0	184.0	545.0	53.0	167.0	5.0	40.0	8.0	['__unassigned']
